RunNumber,Data Type,Data Record ID,Model,Time,Missile Position - East,Missile Position - North,Missile Position - Up,Target Position - East,Target Position - North,Target Position - Up,Instance,Path
947,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_73.MISSILE_HELLMASKER_73,HELLMASKER,185.142,36.38724995818798,295.7080986416806,2067.862942927839,-17.61464769978632,237.0129487815131,2137.407821781224,73,C:\Users\white\Documents\etesim_gui_test\runs\run947\NotionalETEOutput947.xlsx
947,Missile_BRAVER_State_Update,MISSILE_BRAVER_219.MISSILE_BRAVER_219,BRAVER,185.142,43.1804900460528,389.2651968100541,1572.196387458157,-20.01429719916798,312.6679052513215,2828.832547302006,219,C:\Users\white\Documents\etesim_gui_test\runs\run947\NotionalETEOutput947.xlsx
947,Missile_BRAVER_State_Update,MISSILE_BRAVER_113.MISSILE_BRAVER_113,BRAVER,185.142,64.56275556325366,325.4484122018252,1315.638144844895,-26.33539127029869,342.1888634902095,1621.490758572894,113,C:\Users\white\Documents\etesim_gui_test\runs\run947\NotionalETEOutput947.xlsx
954,Missile_BRAVER_State_Update,MISSILE_BRAVER_269.MISSILE_BRAVER_269,BRAVER,185.142,61.30412565513741,250.9572138857283,2387.000521008177,-5.619446429390735,472.9094219340421,2847.427482058703,269,C:\Users\white\Documents\etesim_gui_test\runs\run954\NotionalETEOutput954.xlsx
954,Missile_BRAVER_State_Update,MISSILE_BRAVER_222.MISSILE_BRAVER_222,BRAVER,185.142,32.20461194861232,328.321432699917,2098.148136633667,-9.188853312623488,198.8333598168414,1853.555844542137,222,C:\Users\white\Documents\etesim_gui_test\runs\run954\NotionalETEOutput954.xlsx
954,Missile_BRAVER_State_Update,MISSILE_BRAVER_117.MISSILE_BRAVER_117,BRAVER,185.142,26.78653840118984,339.3602616035328,1687.18120121672,-15.39948115882352,583.339133977654,2199.47110690141,117,C:\Users\white\Documents\etesim_gui_test\runs\run954\NotionalETEOutput954.xlsx
954,Missile_SOMERSAULT_State_Update,MISSILE_SOMERSAULT_108.MISSILE_SOMERSAULT_108,SOMERSAULT,185.142,48.28516761531248,329.2333613862387,1713.135927756058,-27.60370053483273,437.5426506276768,1200.49858455358,108,C:\Users\white\Documents\etesim_gui_test\runs\run954\NotionalETEOutput954.xlsx
971,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_419.MISSILE_HELLMASKER_419,HELLMASKER,185.142,46.21340393769189,472.9421358162158,2833.023254720213,-23.49234351580088,554.3003603534752,2803.395607681591,419,C:\Users\white\Documents\etesim_gui_test\runs\run971\NotionalETEOutput971.xlsx
443,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_392.MISSILE_HELLMASKER_392,HELLMASKER,186.142,68.17141273487681,282.0554415929878,2074.422672320681,45.65684649867465,167.7837249803867,1744.560622313328,392,C:\Users\white\Documents\etesim_gui_test\runs\run443\NotionalETEOutput443.xlsx
443,Missile_SOMERSAULT_State_Update,MISSILE_SOMERSAULT_298.MISSILE_SOMERSAULT_298,SOMERSAULT,186.142,50.59053764317994,429.2812464268621,1849.883624876069,41.78121179875982,359.2061435658993,2347.523001861854,298,C:\Users\white\Documents\etesim_gui_test\runs\run443\NotionalETEOutput443.xlsx
443,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_71.MISSILE_HELLMASKER_71,HELLMASKER,186.142,50.75897668276293,419.156239433847,1995.851670564173,66.39794705210164,213.4162064451564,877.1086896851781,71,C:\Users\white\Documents\etesim_gui_test\runs\run443\NotionalETEOutput443.xlsx
443,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_200.MISSILE_HELLMASKER_200,HELLMASKER,186.142,28.89990824826587,314.5422799765272,1996.241369090373,52.89494988973445,223.2459846164887,2011.274800709212,200,C:\Users\white\Documents\etesim_gui_test\runs\run443\NotionalETEOutput443.xlsx
708,Missile_BRAVER_State_Update,MISSILE_BRAVER_259.MISSILE_BRAVER_259,BRAVER,186.142,61.37704066809557,219.9874358246427,948.7961313439782,57.73599833459129,393.7374836615763,1614.029385283201,259,C:\Users\white\Documents\etesim_gui_test\runs\run708\NotionalETEOutput708.xlsx
708,Missile_HIGHWIND_State_Update,MISSILE_HIGHWIND_26.MISSILE_HIGHWIND_26,HIGHWIND,186.142,52.38996893743865,355.1779064081322,1574.089025839693,30.28082785140153,238.3569798784162,665.3438572905403,26,C:\Users\white\Documents\etesim_gui_test\runs\run708\NotionalETEOutput708.xlsx
947,Missile_HIGHWIND_State_Update,MISSILE_HIGHWIND_400.MISSILE_HIGHWIND_400,HIGHWIND,186.142,43.33681984400383,327.1805664188862,2807.190351821634,52.55547384750436,267.0686350332826,1609.666274304743,400,C:\Users\white\Documents\etesim_gui_test\runs\run947\NotionalETEOutput947.xlsx
947,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_73.MISSILE_HELLMASKER_73,HELLMASKER,186.142,35.70752394075585,310.534946623506,2080.702101669344,44.51494321335478,207.7832228353221,1930.593217389617,73,C:\Users\white\Documents\etesim_gui_test\runs\run947\NotionalETEOutput947.xlsx
947,Missile_BRAVER_State_Update,MISSILE_BRAVER_219.MISSILE_BRAVER_219,BRAVER,186.142,42.37386402832686,408.7830115883081,1581.958001041123,50.5792291995131,274.1079985894683,2555.116002336424,219,C:\Users\white\Documents\etesim_gui_test\runs\run947\NotionalETEOutput947.xlsx
947,Missile_BRAVER_State_Update,MISSILE_BRAVER_113.MISSILE_BRAVER_113,BRAVER,186.142,63.35670166349806,341.7664439223225,1323.806813395107,66.55361304291351,299.9882716952114,1464.596053528054,113,C:\Users\white\Documents\etesim_gui_test\runs\run947\NotionalETEOutput947.xlsx
954,Missile_BRAVER_State_Update,MISSILE_BRAVER_269.MISSILE_BRAVER_269,BRAVER,186.142,60.15894405357071,263.5402458598876,2401.82117375506,14.20121156881567,414.5876598886856,2571.911699700891,269,C:\Users\white\Documents\etesim_gui_test\runs\run954\NotionalETEOutput954.xlsx
954,Missile_BRAVER_State_Update,MISSILE_BRAVER_222.MISSILE_BRAVER_222,BRAVER,186.142,31.60301901020859,344.783518094864,2111.1753331805,23.22165565719736,174.3121484387903,1674.206627794501,222,C:\Users\white\Documents\etesim_gui_test\runs\run954\NotionalETEOutput954.xlsx
954,Missile_BRAVER_State_Update,MISSILE_BRAVER_117.MISSILE_BRAVER_117,BRAVER,186.142,26.28615689148093,356.3758355190956,1697.6567442609,38.91687423918627,511.3985792209883,1986.65128739429,117,C:\Users\white\Documents\etesim_gui_test\runs\run954\NotionalETEOutput954.xlsx
954,Missile_SOMERSAULT_State_Update,MISSILE_SOMERSAULT_108.MISSILE_SOMERSAULT_108,SOMERSAULT,186.142,47.38318451073841,345.7411710209494,1723.77262115852,69.75882701312476,383.5825111780529,1084.338889942644,108,C:\Users\white\Documents\etesim_gui_test\runs\run954\NotionalETEOutput954.xlsx
971,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_419.MISSILE_HELLMASKER_419,HELLMASKER,186.142,45.35012207257031,496.655524743192,2850.613218992328,59.36879098451601,485.9410251006884,2532.140329373181,419,C:\Users\white\Documents\etesim_gui_test\runs\run971\NotionalETEOutput971.xlsx
443,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_392.MISSILE_HELLMASKER_392,HELLMASKER,187.142,66.94378592500618,295.5225028703651,2086.758532714179,110.949322806903,144.1808939505943,1543.238590192793,392,C:\Users\white\Documents\etesim_gui_test\runs\run443\NotionalETEOutput443.xlsx
443,Missile_SOMERSAULT_State_Update,MISSILE_SOMERSAULT_298.MISSILE_SOMERSAULT_298,SOMERSAULT,187.142,49.67950620280079,449.7777729898978,1860.884230704948,101.5312600544751,308.6751286391513,2076.619202280594,298,C:\Users\white\Documents\etesim_gui_test\runs\run443\NotionalETEOutput443.xlsx
443,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_71.MISSILE_HELLMASKER_71,HELLMASKER,187.142,49.84491200201914,439.1693358994568,2007.720296906685,161.3516444113836,183.3940653803233,775.8904794725406,71,C:\Users\white\Documents\etesim_gui_test\runs\run443\NotionalETEOutput443.xlsx
443,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_200.MISSILE_HELLMASKER_200,HELLMASKER,187.142,28.37948039229126,329.5604626956624,2008.112312832651,128.5384191030684,191.8410479720163,1779.173992716264,200,C:\Users\white\Documents\etesim_gui_test\runs\run443\NotionalETEOutput443.xlsx
708,Missile_BRAVER_State_Update,MISSILE_BRAVER_259.MISSILE_BRAVER_259,BRAVER,187.142,60.27176651267052,230.4909888203641,954.4382874842486,140.302504619747,338.3488022024765,1427.77063818584,259,C:\Users\white\Documents\etesim_gui_test\runs\run708\NotionalETEOutput708.xlsx
708,Missile_HIGHWIND_State_Update,MISSILE_HIGHWIND_26.MISSILE_HIGHWIND_26,HIGHWIND,187.142,51.44653344364868,372.1362838212904,1583.449578406337,73.58452459573466,204.8263169878435,588.5632767274939,26,C:\Users\white\Documents\etesim_gui_test\runs\run708\NotionalETEOutput708.xlsx
947,Missile_HIGHWIND_State_Update,MISSILE_HIGHWIND_400.MISSILE_HIGHWIND_400,HIGHWIND,187.142,42.55641292912976,342.8021786517334,2823.883723302821,127.7134686327005,229.4989847779629,1423.911029554802,400,C:\Users\white\Documents\etesim_gui_test\runs\run947\NotionalETEOutput947.xlsx
947,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_73.MISSILE_HELLMASKER_73,HELLMASKER,187.142,35.06450493989917,325.3617946053313,2093.075303615665,108.1744181445563,178.5534968891309,1707.80305191654,73,C:\Users\white\Documents\etesim_gui_test\runs\run947\NotionalETEOutput947.xlsx
947,Missile_BRAVER_State_Update,MISSILE_BRAVER_219.MISSILE_BRAVER_219,BRAVER,187.142,41.61079796541142,428.300826366562,1591.365347629458,122.9110562409082,235.5480919276147,2260.256001878567,219,C:\Users\white\Documents\etesim_gui_test\runs\run947\NotionalETEOutput947.xlsx
947,Missile_BRAVER_State_Update,MISSILE_BRAVER_113.MISSILE_BRAVER_113,BRAVER,187.142,62.21577788875438,358.0844756428198,1331.679025869402,161.7299236310214,257.7876799002132,1295.581890328039,113,C:\Users\white\Documents\etesim_gui_test\runs\run947\NotionalETEOutput947.xlsx
954,Missile_BRAVER_State_Update,MISSILE_BRAVER_269.MISSILE_BRAVER_269,BRAVER,187.142,59.07560531067436,276.1232778340468,2416.103957627859,34.50993503555689,356.2658978433287,2275.113478305883,269,C:\Users\white\Documents\etesim_gui_test\runs\run954\NotionalETEOutput954.xlsx
954,Missile_BRAVER_State_Update,MISSILE_BRAVER_222.MISSILE_BRAVER_222,BRAVER,187.142,31.03391369386923,361.245603489811,2123.729748692734,56.43024359327849,149.7909370607392,1481.003436007268,222,C:\Users\white\Documents\etesim_gui_test\runs\run954\NotionalETEOutput954.xlsx
954,Missile_BRAVER_State_Update,MISSILE_BRAVER_117.MISSILE_BRAVER_117,BRAVER,187.142,25.81279731693396,373.3914094346584,1707.752110491088,94.57071991874129,439.4580244643222,1757.392029115983,117,C:\Users\white\Documents\etesim_gui_test\runs\run954\NotionalETEOutput954.xlsx
954,Missile_SOMERSAULT_State_Update,MISSILE_SOMERSAULT_108.MISSILE_SOMERSAULT_108,SOMERSAULT,187.142,46.5299108978143,362.2489806556601,1734.023289302712,169.5188172300676,329.6223717284287,959.2063459436251,108,C:\Users\white\Documents\etesim_gui_test\runs\run954\NotionalETEOutput954.xlsx
971,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_419.MISSILE_HELLMASKER_419,HELLMASKER,187.142,44.5334597290201,520.3689136701681,2867.564810957918,144.2703046910571,417.5816898479013,2239.931718102455,419,C:\Users\white\Documents\etesim_gui_test\runs\run971\NotionalETEOutput971.xlsx
443,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_392.MISSILE_HELLMASKER_392,HELLMASKER,188.142,65.78015254306122,308.9895641477424,2098.662383800914,177.8495662762452,120.5780629208019,1327.480407291734,392,C:\Users\white\Documents\etesim_gui_test\runs\run443\NotionalETEOutput443.xlsx
443,Missile_SOMERSAULT_State_Update,MISSILE_SOMERSAULT_298.MISSILE_SOMERSAULT_298,SOMERSAULT,188.142,48.81596478491801,470.2742995529335,1871.499588651108,162.7525982794514,258.1441137124036,1786.289768770554,298,C:\Users\white\Documents\etesim_gui_test\runs\run443\NotionalETEOutput443.xlsx
443,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_71.MISSILE_HELLMASKER_71,HELLMASKER,188.142,48.97849545977824,459.1824323650667,2019.173276762052,258.643489212339,153.3719243154904,667.4142392818952,71,C:\Users\white\Documents\etesim_gui_test\runs\run443\NotionalETEOutput443.xlsx
443,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_200.MISSILE_HELLMASKER_200,HELLMASKER,188.142,27.88618127138828,344.5786454147976,2019.56752893104,206.0445391550658,160.436111327544,1530.429987626729,200,C:\Users\white\Documents\etesim_gui_test\runs\run443\NotionalETEOutput443.xlsx
708,Missile_BRAVER_State_Update,MISSILE_BRAVER_259.MISSILE_BRAVER_259,BRAVER,188.142,59.22410781614111,240.9945418160856,959.8828518972249,224.9021351623825,282.9601207433769,1228.155879682441,259,C:\Users\white\Documents\etesim_gui_test\runs\run708\NotionalETEOutput708.xlsx
708,Missile_HIGHWIND_State_Update,MISSILE_HIGHWIND_26.MISSILE_HIGHWIND_26,HIGHWIND,188.142,50.5522771228687,389.0946612344486,1592.482318749411,117.9545350337269,171.2956540972711,506.2770094477515,26,C:\Users\white\Documents\etesim_gui_test\runs\run708\NotionalETEOutput708.xlsx
947,Missile_HIGHWIND_State_Update,MISSILE_HIGHWIND_400.MISSILE_HIGHWIND_400,HIGHWIND,188.142,41.81668687366518,358.4237908845807,2839.992482798213,204.7221598953955,191.9293345226434,1224.835877921159,400,C:\Users\white\Documents\etesim_gui_test\runs\run947\NotionalETEOutput947.xlsx
947,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_73.MISSILE_HELLMASKER_73,HELLMASKER,188.142,34.45500507511486,340.1886425871566,2105.015188531413,173.4014490802962,149.3237709429398,1469.037325361995,73,C:\Users\white\Documents\etesim_gui_test\runs\run947\NotionalETEOutput947.xlsx
947,Missile_BRAVER_State_Update,MISSILE_BRAVER_219.MISSILE_BRAVER_219,BRAVER,188.142,40.8875088222464,447.818641144816,1600.443243239225,197.0239879791376,196.9881852657614,1944.252545928435,219,C:\Users\white\Documents\etesim_gui_test\runs\run947\NotionalETEOutput947.xlsx
947,Missile_BRAVER_State_Update,MISSILE_BRAVER_113.MISSILE_BRAVER_113,BRAVER,188.142,61.13432790748008,374.4025073633171,1339.275548692126,259.2498633067621,215.5870881052152,1114.448268972851,113,C:\Users\white\Documents\etesim_gui_test\runs\run947\NotionalETEOutput947.xlsx
954,Missile_BRAVER_State_Update,MISSILE_BRAVER_269.MISSILE_BRAVER_269,BRAVER,188.142,58.04873858289301,288.7063098082061,2429.886549753774,55.31874213398379,297.9441357979722,1957.032817873681,269,C:\Users\white\Documents\etesim_gui_test\runs\run954\NotionalETEOutput954.xlsx
954,Missile_BRAVER_State_Update,MISSILE_BRAVER_222.MISSILE_BRAVER_222,BRAVER,188.142,30.49447455926397,377.707688884758,2135.844500965496,90.45656245594522,125.2697256826881,1273.946269180437,222,C:\Users\white\Documents\etesim_gui_test\runs\run954\NotionalETEOutput954.xlsx
954,Missile_BRAVER_State_Update,MISSILE_BRAVER_117.MISSILE_BRAVER_117,BRAVER,188.142,25.36411291367938,390.4069833502212,1717.493930877897,151.5949903475567,367.5174697076564,1511.693332066488,117,C:\Users\white\Documents\etesim_gui_test\runs\run954\NotionalETEOutput954.xlsx
954,Missile_SOMERSAULT_State_Update,MISSILE_SOMERSAULT_108.MISSILE_SOMERSAULT_108,SOMERSAULT,188.142,45.72111652158532,378.7567902903708,1743.914972836379,271.7353054285955,275.6622322788048,825.1009525565235,108,C:\Users\white\Documents\etesim_gui_test\runs\run954\NotionalETEOutput954.xlsx
971,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_419.MISSILE_HELLMASKER_419,HELLMASKER,188.142,43.75936815893409,544.0823025971443,2883.922747899862,231.2624400646622,349.2223545951146,1926.769773869415,419,C:\Users\white\Documents\etesim_gui_test\runs\run971\NotionalETEOutput971.xlsx
443,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_392.MISSILE_HELLMASKER_392,HELLMASKER,189.142,64.6751413256383,322.4566254251197,2110.163463009956,246.3971666939239,96.97523189100946,1097.286073610151,392,C:\Users\white\Documents\etesim_gui_test\runs\run443\NotionalETEOutput443.xlsx
443,Missile_SOMERSAULT_State_Update,MISSILE_SOMERSAULT_298.MISSILE_SOMERSAULT_298,SOMERSAULT,189.142,47.9959273330233,490.7708261159693,1881.75577143444,225.4814556356187,207.6130987856557,1476.534701331731,298,C:\Users\white\Documents\etesim_gui_test\runs\run443\NotionalETEOutput443.xlsx
443,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_71.MISSILE_HELLMASKER_71,HELLMASKER,189.142,48.15572772812661,479.1955288306766,2030.238740160106,358.3310561846608,123.3497832506573,551.679969113241,71,C:\Users\white\Documents\etesim_gui_test\runs\run443\NotionalETEOutput443.xlsx
443,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_200.MISSILE_HELLMASKER_200,HELLMASKER,189.142,27.41773384576394,359.5968281339328,2030.635152907879,285.4591761090198,129.0311746830716,1265.042785440606,200,C:\Users\white\Documents\etesim_gui_test\runs\run443\NotionalETEOutput443.xlsx
708,Missile_BRAVER_State_Update,MISSILE_BRAVER_259.MISSILE_BRAVER_259,BRAVER,189.142,58.22922864744566,251.498094811807,965.1431971515564,311.5849537768966,227.571439284277,1015.185109773,259,C:\Users\white\Documents\etesim_gui_test\runs\run708\NotionalETEOutput708.xlsx
708,Missile_HIGHWIND_State_Update,MISSILE_HIGHWIND_26.MISSILE_HIGHWIND_26,HIGHWIND,189.142,49.70307214040117,406.0530386476069,1601.209432471135,163.4171161590931,137.7649912066985,418.4850554513126,26,C:\Users\white\Documents\etesim_gui_test\runs\run708\NotionalETEOutput708.xlsx
947,Missile_HIGHWIND_State_Update,MISSILE_HIGHWIND_400.MISSILE_HIGHWIND_400,HIGHWIND,189.142,41.11422714554866,374.045403117428,2855.556195546802,283.6271193337366,154.3596842673236,1012.440819403813,400,C:\Users\white\Documents\etesim_gui_test\runs\run947\NotionalETEOutput947.xlsx
947,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_73.MISSILE_HELLMASKER_73,HELLMASKER,189.142,33.87621093079538,355.0154905689819,2116.551082349498,240.2346356450599,120.0940449967486,1214.296037725978,73,C:\Users\white\Documents\etesim_gui_test\runs\run947\NotionalETEOutput947.xlsx
947,Missile_BRAVER_State_Update,MISSILE_BRAVER_219.MISSILE_BRAVER_219,BRAVER,189.142,40.20065793859293,467.33645592307,1609.213984379938,272.9618824787731,158.428278603908,1607.105634486027,219,C:\Users\white\Documents\etesim_gui_test\runs\run947\NotionalETEOutput947.xlsx
947,Missile_BRAVER_State_Update,MISSILE_BRAVER_113.MISSILE_BRAVER_113,BRAVER,189.142,60.10735981002615,390.7205390838144,1346.615039925749,359.1711417803176,173.386496310217,921.1951894624872,113,C:\Users\white\Documents\etesim_gui_test\runs\run947\NotionalETEOutput947.xlsx
954,Missile_BRAVER_State_Update,MISSILE_BRAVER_269.MISSILE_BRAVER_269,BRAVER,189.142,57.07360391367257,301.2893417823654,2443.202801997782,76.63994696345773,239.6223737526153,1617.669718404282,269,C:\Users\white\Documents\etesim_gui_test\runs\run954\NotionalETEOutput954.xlsx
954,Missile_BRAVER_State_Update,MISSILE_BRAVER_222.MISSILE_BRAVER_222,BRAVER,189.142,29.98221158700427,394.1697742797051,2147.549345429003,125.3207481169654,100.7485143046369,1053.035127314008,222,C:\Users\white\Documents\etesim_gui_test\runs\run954\NotionalETEOutput954.xlsx
954,Missile_BRAVER_State_Update,MISSILE_BRAVER_117.MISSILE_BRAVER_117,BRAVER,189.142,24.93803258084266,407.422557265784,1726.906132617702,210.0234309743142,295.5769149509903,1249.555196245804,117,C:\Users\white\Documents\etesim_gui_test\runs\run954\NotionalETEOutput954.xlsx
954,Missile_SOMERSAULT_State_Update,MISSILE_SOMERSAULT_108.MISSILE_SOMERSAULT_108,SOMERSAULT,189.142,44.95306803467463,395.2645999250815,1753.471967039563,376.4687806115662,221.7020928291806,682.0227097813381,108,C:\Users\white\Documents\etesim_gui_test\runs\run954\NotionalETEOutput954.xlsx
971,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_419.MISSILE_HELLMASKER_419,HELLMASKER,189.142,43.02427420105207,567.7956915241206,2899.727207069842,320.3966767405444,280.8630193423274,1592.654496674056,419,C:\Users\white\Documents\etesim_gui_test\runs\run971\NotionalETEOutput971.xlsx
443,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_392.MISSILE_HELLMASKER_392,HELLMASKER,190.142,63.62399149007301,335.9236867024969,2121.288136577275,316.6326887092525,73.372400861217,852.6555891480447,392,C:\Users\white\Documents\etesim_gui_test\runs\run443\NotionalETEOutput443.xlsx
